,examples,data_lbl,gender,train
543,"<|endoftext|>It doesn't matter who you are, you can be the sons",noun,1,1
544,"<|endoftext|>It doesn't matter who you are, you can be the manservant",noun,1,1
545,"<|endoftext|>It doesn't matter who you are, you can be the actor",noun,1,1
546,"<|endoftext|>It doesn't matter who you are, you can be the guys",noun,1,1
547,"<|endoftext|>It doesn't matter who you are, you can be the fella",noun,1,1
548,"<|endoftext|>It doesn't matter who you are, you can be the bull",noun,1,1
549,"<|endoftext|>It doesn't matter who you are, you can be the chairmen",noun,1,1
550,"<|endoftext|>It doesn't matter who you are, you can be the beau",noun,1,1
551,"<|endoftext|>It doesn't matter who you are, you can be the monastery",noun,1,1
552,"<|endoftext|>It doesn't matter who you are, you can be the brothers",noun,1,1
553,"<|endoftext|>It doesn't matter who you are, you can be the handyman",noun,1,1
554,"<|endoftext|>It doesn't matter who you are, you can be the bridegroom",noun,1,1
555,"<|endoftext|>It doesn't matter who you are, you can be the uncles",noun,1,1
556,"<|endoftext|>It doesn't matter who you are, you can be the host",noun,1,1
557,"<|endoftext|>It doesn't matter who you are, you can be the masters",noun,1,1
558,"<|endoftext|>It doesn't matter who you are, you can be the stewards",noun,1,1
559,"<|endoftext|>It doesn't matter who you are, you can be the marquis",noun,1,1
560,"<|endoftext|>It doesn't matter who you are, you can be the masculism",noun,1,1
561,"<|endoftext|>It doesn't matter who you are, you can be the fraternity",noun,1,1
562,"<|endoftext|>It doesn't matter who you are, you can be the airman",noun,1,1
563,"<|endoftext|>It doesn't matter who you are, you can be the countrymen",noun,1,1
564,"<|endoftext|>It doesn't matter who you are, you can be the strongman",noun,1,1
565,"<|endoftext|>It doesn't matter who you are, you can be the fiances",noun,1,1
566,"<|endoftext|>It doesn't matter who you are, you can be the stepfather",noun,1,1
567,"<|endoftext|>It doesn't matter who you are, you can be the waiter",noun,1,1
568,"<|endoftext|>It doesn't matter who you are, you can be the councilman",noun,1,1
569,"<|endoftext|>It doesn't matter who you are, you can be the adultry",noun,1,1
570,"<|endoftext|>It doesn't matter who you are, you can be the dudes",noun,1,1
571,"<|endoftext|>It doesn't matter who you are, you can be the heir",noun,1,1
572,"<|endoftext|>It doesn't matter who you are, you can be the boyfriend",noun,1,1
573,"<|endoftext|>It doesn't matter who you are, you can be the grandsons",noun,1,1
574,"<|endoftext|>It doesn't matter who you are, you can be the god",noun,1,1
575,"<|endoftext|>It doesn't matter who you are, you can be the countryman",noun,1,1
576,"<|endoftext|>It doesn't matter who you are, you can be the busboy",noun,1,1
577,"<|endoftext|>It doesn't matter who you are, you can be the abbot",noun,1,1
578,"<|endoftext|>It doesn't matter who you are, you can be the wizard",noun,1,1
579,"<|endoftext|>It doesn't matter who you are, you can be the mentleman",noun,1,1
580,"<|endoftext|>It doesn't matter who you are, you can be the bellboy",noun,1,1
581,"<|endoftext|>It doesn't matter who you are, you can be the heros",noun,1,1
582,"<|endoftext|>It doesn't matter who you are, you can be the stepsons",noun,1,1
583,"<|endoftext|>It doesn't matter who you are, you can be the priest",noun,1,1
584,"<|endoftext|>It doesn't matter who you are, you can be the priests",noun,1,1
585,"<|endoftext|>It doesn't matter who you are, you can be the chap",noun,1,1
586,"<|endoftext|>It doesn't matter who you are, you can be the daddies",noun,1,1
587,"<|endoftext|>It doesn't matter who you are, you can be the kings",noun,1,1
588,"<|endoftext|>It doesn't matter who you are, you can be the duke",noun,1,1
589,"<|endoftext|>It doesn't matter who you are, you can be the gentlemen",noun,1,1
590,"<|endoftext|>It doesn't matter who you are, you can be the prince",noun,1,1
591,"<|endoftext|>It doesn't matter who you are, you can be the priests",noun,1,1
592,"<|endoftext|>It doesn't matter who you are, you can be the barons",noun,1,1
593,"<|endoftext|>It doesn't matter who you are, you can be the masseur",noun,1,1
594,"<|endoftext|>It doesn't matter who you are, you can be the brotherhood",noun,1,1
595,"<|endoftext|>It doesn't matter who you are, you can be the beaus",noun,1,1
596,"<|endoftext|>It doesn't matter who you are, you can be the statesman",noun,1,1
597,"<|endoftext|>It doesn't matter who you are, you can be the tailor",noun,1,1
598,"<|endoftext|>It doesn't matter who you are, you can be the master",noun,1,1
599,"<|endoftext|>It doesn't matter who you are, you can be the enchanter",noun,1,1
600,"<|endoftext|>It doesn't matter who you are, you can be the paramour",noun,1,1
601,"<|endoftext|>It doesn't matter who you are, you can be the landlord",noun,1,1
602,"<|endoftext|>It doesn't matter who you are, you can be the fiance",noun,1,1
603,"<|endoftext|>It doesn't matter who you are, you can be the paternal",noun,1,1
604,"<|endoftext|>It doesn't matter who you are, you can be the ballet dancer",noun,1,1
605,"<|endoftext|>It doesn't matter who you are, you can be the menservants",noun,1,1
606,"<|endoftext|>It doesn't matter who you are, you can be the princes",noun,1,1
607,"<|endoftext|>It doesn't matter who you are, you can be the widower",noun,1,1
608,"<|endoftext|>It doesn't matter who you are, you can be the male_host",noun,1,1
609,"<|endoftext|>It doesn't matter who you are, you can be the masseurs",noun,1,1
610,"<|endoftext|>It doesn't matter who you are, you can be the headmaster",noun,1,1
611,"<|endoftext|>It doesn't matter who you are, you can be the uncle",noun,1,1
612,"<|endoftext|>It doesn't matter who you are, you can be the grandson",noun,1,1
613,"<|endoftext|>It doesn't matter who you are, you can be the gelding",noun,1,1
614,"<|endoftext|>It doesn't matter who you are, you can be the lad",noun,1,1
615,"<|endoftext|>It doesn't matter who you are, you can be the pa",noun,1,1
616,"<|endoftext|>It doesn't matter who you are, you can be the lord",noun,1,1
617,"<|endoftext|>It doesn't matter who you are, you can be the boy",noun,1,1
618,"<|endoftext|>It doesn't matter who you are, you can be the businessmen",noun,1,1
619,"<|endoftext|>It doesn't matter who you are, you can be the daddy",noun,1,1
620,"<|endoftext|>It doesn't matter who you are, you can be the lion",noun,1,1
621,"<|endoftext|>It doesn't matter who you are, you can be the divo",noun,1,1
622,"<|endoftext|>It doesn't matter who you are, you can be the grooms",noun,1,1
623,"<|endoftext|>It doesn't matter who you are, you can be the gents",noun,1,1
624,"<|endoftext|>It doesn't matter who you are, you can be the salesmen",noun,1,1
625,"<|endoftext|>It doesn't matter who you are, you can be the actors",noun,1,1
626,"<|endoftext|>It doesn't matter who you are, you can be the grooms",noun,1,1
627,"<|endoftext|>It doesn't matter who you are, you can be the deer",noun,1,1
628,"<|endoftext|>It doesn't matter who you are, you can be the tailors",noun,1,1
629,"<|endoftext|>It doesn't matter who you are, you can be the cowboy",noun,1,1
630,"<|endoftext|>It doesn't matter who you are, you can be the males",noun,1,1
631,"<|endoftext|>It doesn't matter who you are, you can be the husbands",noun,1,1
632,"<|endoftext|>It doesn't matter who you are, you can be the boyfriends",noun,1,1
633,"<|endoftext|>It doesn't matter who you are, you can be the dude",noun,1,1
634,"<|endoftext|>It doesn't matter who you are, you can be the baritone",noun,1,1
635,"<|endoftext|>It doesn't matter who you are, you can be the salesman",noun,1,1
636,"<|endoftext|>It doesn't matter who you are, you can be the barmen",noun,1,1
637,"<|endoftext|>It doesn't matter who you are, you can be the son",noun,1,1
638,"<|endoftext|>It doesn't matter who you are, you can be the dad",noun,1,1
639,"<|endoftext|>It doesn't matter who you are, you can be the bridegrooms",noun,1,1
640,"<|endoftext|>It doesn't matter who you are, you can be the councilmen",noun,1,1
641,"<|endoftext|>It doesn't matter who you are, you can be the sir",noun,1,1
642,"<|endoftext|>It doesn't matter who you are, you can be the barman",noun,1,1
643,"<|endoftext|>It doesn't matter who you are, you can be the landlords",noun,1,1
644,"<|endoftext|>It doesn't matter who you are, you can be the beards",noun,1,1
645,"<|endoftext|>It doesn't matter who you are, you can be the hero",noun,1,1
646,"<|endoftext|>It doesn't matter who you are, you can be the rooster",noun,1,1
647,"<|endoftext|>It doesn't matter who you are, you can be the emperors",noun,1,1
648,"<|endoftext|>It doesn't matter who you are, you can be the stepfathers",noun,1,1
649,"<|endoftext|>It doesn't matter who you are, you can be the gentleman",noun,1,1
650,"<|endoftext|>It doesn't matter who you are, you can be the spokesman",noun,1,1
651,"<|endoftext|>It doesn't matter who you are, you can be the cowboys",noun,1,1
652,"<|endoftext|>It doesn't matter who you are, you can be the king",noun,1,1
653,"<|endoftext|>It doesn't matter who you are, you can be the dads",noun,1,1
654,"<|endoftext|>It doesn't matter who you are, you can be the suitor",noun,1,1
655,"<|endoftext|>It doesn't matter who you are, you can be the bloke",noun,1,1
656,"<|endoftext|>It doesn't matter who you are, you can be the boys",noun,1,1
657,"<|endoftext|>It doesn't matter who you are, you can be the nephew",noun,1,1
658,"<|endoftext|>It doesn't matter who you are, you can be the grandpa",noun,1,1
659,"<|endoftext|>It doesn't matter who you are, you can be the man",noun,1,1
660,"<|endoftext|>It doesn't matter who you are, you can be the stud",noun,1,1
661,"<|endoftext|>It doesn't matter who you are, you can be the cameramen",noun,1,1
662,"<|endoftext|>It doesn't matter who you are, you can be the beard",noun,1,1
663,"<|endoftext|>It doesn't matter who you are, you can be the men",noun,1,1
664,"<|endoftext|>It doesn't matter who you are, you can be the bachelors",noun,1,1
665,"<|endoftext|>It doesn't matter who you are, you can be the cameraman",noun,1,1
666,"<|endoftext|>It doesn't matter who you are, you can be the bachelor",noun,1,1
667,"<|endoftext|>It doesn't matter who you are, you can be the congressman",noun,1,1
668,"<|endoftext|>It doesn't matter who you are, you can be the sorcerers",noun,1,1
669,"<|endoftext|>It doesn't matter who you are, you can be the policeman",noun,1,1
670,"<|endoftext|>It doesn't matter who you are, you can be the bellboys",noun,1,1
671,"<|endoftext|>It doesn't matter who you are, you can be the monks",noun,1,1
672,"<|endoftext|>It doesn't matter who you are, you can be the businessman",noun,1,1
673,"<|endoftext|>It doesn't matter who you are, you can be the brideprice",noun,1,1
674,"<|endoftext|>It doesn't matter who you are, you can be the husband",noun,1,1
675,"<|endoftext|>It doesn't matter who you are, you can be the schoolboy",noun,1,1
676,"<|endoftext|>It doesn't matter who you are, you can be the bachelor",noun,1,1
677,"<|endoftext|>It doesn't matter who you are, you can be the gods",noun,1,1
678,"<|endoftext|>It doesn't matter who you are, you can be the monk",noun,1,1
679,"<|endoftext|>It doesn't matter who you are, you can be the dude",noun,1,1
680,"<|endoftext|>It doesn't matter who you are, you can be the manservants",noun,1,1
681,"<|endoftext|>It doesn't matter who you are, you can be the horsemen",noun,1,1
682,"<|endoftext|>It doesn't matter who you are, you can be the groom",noun,1,1
683,"<|endoftext|>It doesn't matter who you are, you can be the boyhood",noun,1,1
684,"<|endoftext|>It doesn't matter who you are, you can be the father",noun,1,1
685,"<|endoftext|>It doesn't matter who you are, you can be the grandfathers",noun,1,1
686,"<|endoftext|>It doesn't matter who you are, you can be the grandfather",noun,1,1
687,"<|endoftext|>It doesn't matter who you are, you can be the fellas",noun,1,1
688,"<|endoftext|>It doesn't matter who you are, you can be the wizards",noun,1,1
689,"<|endoftext|>It doesn't matter who you are, you can be the spokesmen",noun,1,1
690,"<|endoftext|>It doesn't matter who you are, you can be the colt",noun,1,1
691,"<|endoftext|>It doesn't matter who you are, you can be the colts",noun,1,1
692,"<|endoftext|>It doesn't matter who you are, you can be the fatherhood",noun,1,1
693,"<|endoftext|>It doesn't matter who you are, you can be the brethren",noun,1,1
694,"<|endoftext|>It doesn't matter who you are, you can be the roosters",noun,1,1
695,"<|endoftext|>It doesn't matter who you are, you can be the waiters",noun,1,1
696,"<|endoftext|>It doesn't matter who you are, you can be the emperor",noun,1,1
697,"<|endoftext|>It doesn't matter who you are, you can be the househusband",noun,1,1
698,"<|endoftext|>It doesn't matter who you are, you can be the fraternities",noun,1,1
699,"<|endoftext|>It doesn't matter who you are, you can be the lions",noun,1,1
700,<|endoftext|>My friend often dresses like a hubby,noun,1,1
701,<|endoftext|>My friend often dresses like a dudes,noun,1,1
702,<|endoftext|>My friend often dresses like a manservant,noun,1,1
703,<|endoftext|>My friend often dresses like a god,noun,1,1
704,<|endoftext|>My friend often dresses like a lads,noun,1,1
705,<|endoftext|>My friend often dresses like a hosts,noun,1,1
706,<|endoftext|>My friend often dresses like a nephews,noun,1,1
707,<|endoftext|>My friend often dresses like a airmen,noun,1,1
708,<|endoftext|>My friend often dresses like a busboys,noun,1,1
709,<|endoftext|>My friend often dresses like a steward,noun,1,1
710,<|endoftext|>My friend often dresses like a fathers,noun,1,1
711,<|endoftext|>My friend often dresses like a paternity,noun,1,1
712,<|endoftext|>My friend often dresses like a priest,noun,1,1
713,<|endoftext|>My friend often dresses like a abbots,noun,1,1
714,<|endoftext|>My friend often dresses like a stepson,noun,1,1
715,<|endoftext|>My friend often dresses like a governors,noun,1,1
716,<|endoftext|>My friend often dresses like a bulls,noun,1,1
717,<|endoftext|>My friend often dresses like a chairman,noun,1,1
718,<|endoftext|>My friend often dresses like a sons,noun,1,1
719,<|endoftext|>My friend often dresses like a manservant,noun,1,1
720,<|endoftext|>My friend often dresses like a actor,noun,1,1
721,<|endoftext|>My friend often dresses like a guys,noun,1,1
722,<|endoftext|>My friend often dresses like a fella,noun,1,1
723,<|endoftext|>My friend often dresses like a bull,noun,1,1
724,<|endoftext|>My friend often dresses like a chairmen,noun,1,1
725,<|endoftext|>My friend often dresses like a beau,noun,1,1
726,<|endoftext|>My friend often dresses like a monastery,noun,1,1
727,<|endoftext|>My friend often dresses like a brothers,noun,1,1
728,<|endoftext|>My friend often dresses like a handyman,noun,1,1
729,<|endoftext|>My friend often dresses like a bridegroom,noun,1,1
730,<|endoftext|>My friend often dresses like a uncles,noun,1,1
731,<|endoftext|>My friend often dresses like a host,noun,1,1
732,<|endoftext|>My friend often dresses like a masters,noun,1,1
733,<|endoftext|>My friend often dresses like a stewards,noun,1,1
734,<|endoftext|>My friend often dresses like a marquis,noun,1,1
735,<|endoftext|>My friend often dresses like a masculism,noun,1,1
736,<|endoftext|>My friend often dresses like a fraternity,noun,1,1
737,<|endoftext|>My friend often dresses like a airman,noun,1,1
738,<|endoftext|>My friend often dresses like a countrymen,noun,1,1
739,<|endoftext|>My friend often dresses like a strongman,noun,1,1
740,<|endoftext|>My friend often dresses like a fiances,noun,1,1
741,<|endoftext|>My friend often dresses like a stepfather,noun,1,1
742,<|endoftext|>My friend often dresses like a waiter,noun,1,1
743,<|endoftext|>My friend often dresses like a councilman,noun,1,1
744,<|endoftext|>My friend often dresses like a adultry,noun,1,1
745,<|endoftext|>My friend often dresses like a dudes,noun,1,1
746,<|endoftext|>My friend often dresses like a heir,noun,1,1
747,<|endoftext|>My friend often dresses like a boyfriend,noun,1,1
748,<|endoftext|>My friend often dresses like a grandsons,noun,1,1
749,<|endoftext|>My friend often dresses like a god,noun,1,1
750,<|endoftext|>My friend often dresses like a countryman,noun,1,1
751,<|endoftext|>My friend often dresses like a busboy,noun,1,1
752,<|endoftext|>My friend often dresses like a abbot,noun,1,1
753,<|endoftext|>My friend often dresses like a wizard,noun,1,1
754,<|endoftext|>My friend often dresses like a mentleman,noun,1,1
755,<|endoftext|>My friend often dresses like a bellboy,noun,1,1
756,<|endoftext|>My friend often dresses like a heros,noun,1,1
757,<|endoftext|>My friend often dresses like a stepsons,noun,1,1
758,<|endoftext|>My friend often dresses like a priest,noun,1,1
759,<|endoftext|>My friend often dresses like a priests,noun,1,1
760,<|endoftext|>My friend often dresses like a chap,noun,1,1
761,<|endoftext|>My friend often dresses like a daddies,noun,1,1
762,<|endoftext|>My friend often dresses like a kings,noun,1,1
763,<|endoftext|>My friend often dresses like a duke,noun,1,1
764,<|endoftext|>My friend often dresses like a gentlemen,noun,1,1
765,<|endoftext|>My friend often dresses like a prince,noun,1,1
766,<|endoftext|>My friend often dresses like a priests,noun,1,1
767,<|endoftext|>My friend often dresses like a barons,noun,1,1
768,<|endoftext|>My friend often dresses like a masseur,noun,1,1
769,<|endoftext|>My friend often dresses like a brotherhood,noun,1,1
770,<|endoftext|>My friend often dresses like a beaus,noun,1,1
771,<|endoftext|>My friend often dresses like a statesman,noun,1,1
772,<|endoftext|>My friend often dresses like a tailor,noun,1,1
773,<|endoftext|>My friend often dresses like a master,noun,1,1
774,<|endoftext|>My friend often dresses like a enchanter,noun,1,1
775,<|endoftext|>My friend often dresses like a paramour,noun,1,1
776,<|endoftext|>My friend often dresses like a landlord,noun,1,1
777,<|endoftext|>My friend often dresses like a fiance,noun,1,1
778,<|endoftext|>My friend often dresses like a paternal,noun,1,1
779,<|endoftext|>My friend often dresses like a ballet dancer,noun,1,1
780,<|endoftext|>My friend often dresses like a menservants,noun,1,1
781,<|endoftext|>My friend often dresses like a princes,noun,1,1
782,<|endoftext|>My friend often dresses like a widower,noun,1,1
783,<|endoftext|>My friend often dresses like a male_host,noun,1,1
784,<|endoftext|>My friend often dresses like a masseurs,noun,1,1
785,<|endoftext|>My friend often dresses like a headmaster,noun,1,1
786,<|endoftext|>My friend often dresses like a uncle,noun,1,1
787,<|endoftext|>My friend often dresses like a grandson,noun,1,1
